time_seconds,mode,font_size,color,timestamp,pool,user_hash,danmaku_id,raw_text,clean_text,normalized_text,is_duplicate_like,is_spam_like,is_symbol_only,text_length,priority_score,evidence_weight
2992.53,1,25,#FFFFFF,1763271125,0,72b82888,1981220812346537728,蒸发了,蒸发了,蒸发了,False,False,False,3,1.6,1.6
2992.617,5,25,#E70012,1763679235,0,603a3193,1984644284481125120,faker：给个助攻！,faker：给个助攻！,faker：给个助攻！,False,False,False,11,3.517,3.517
2992.842,1,25,#FFFFFF,1769428046,0,4cb6ba02,2032868812029800704,心疼普成,心疼普成,心疼普成,False,False,False,4,2.683,2.683
2992.971,1,25,#FFFFFF,1776213575,0,a099db5e,2089789950052137984,gumayusi！,gumayusi！,gumayusi！,False,False,False,9,2.75,2.75
2993.092,1,25,#FFFFFF,1778403110,0,40b037d,2108157105935845376,打kt就跟打狗一样简单 还有人在这喊可惜，又不是惜败的,打kt就跟打狗一样简单 还有人在这喊可惜，又不是惜败的,打kt就跟打狗一样简单还有人在这喊可惜，又不是惜败的,False,False,False,27,4.35,4.35
2993.168,1,25,#FFFFFF,1776708688,0,ac9f36f4,2093943261600625920, 合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
2993.241,1,25,#FFFFFF,1766209706,0,72eb3b12,2005871415911673088,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
2993.781,1,25,#FFFFFF,1780240881,0,c3ce510,2123573440224295680,谬撒,谬撒,谬撒,False,False,False,2,1.517,1.517
2993.916,1,25,#FFFFFF,1763221495,0,e08ed006,1980804482291768832,faker：给我个助攻,faker：给我个助攻,faker：给我个助攻,False,False,False,11,3.267,3.267
2994.078,5,25,#FFFF00,1762871682,0,fb751b11,1977870039763689472,此时的语音里老李喊着“给个助攻”,此时的语音里老李喊着“给个助攻”,此时的语音里老李喊着“给个助攻”,False,False,False,16,3.933,3.933
2994.626,1,25,#FFFFFF,1768554482,0,f99004a0,2025540823957492992,点不过女枪,点不过女枪,点不过女枪,False,False,False,5,2.767,2.767
2994.814,5,25,#FEF102,1763557672,0,28872203,1983624543859809024,Faker：给我助攻啊,Faker：给我助攻啊,faker：给我助攻啊,False,False,False,11,3.517,3.517
2995.634,1,25,#FFFFFF,1762831808,0,41ce90ec,1977535558381080320,飞科这个大招是想混个助攻，篮子不懂事,飞科这个大招是想混个助攻，篮子不懂事,飞科这个大招是想混个助攻，篮子不懂事,False,False,False,18,3.85,3.85
2995.714,1,25,#FFFFFF,1766289669,0,72eb3b12,2006542194525342720,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
2995.747,1,25,#FFFFFF,1764171699,0,1cc21c69,1988775375572551936,注意这里t1只有姑妈阵亡，而一周之后。。。,注意这里t1只有姑妈阵亡，而一周之后。。。,注意这里t1只有姑妈阵亡，而一周之后。。。,False,False,False,21,4.1,4.1
2996.055,1,25,#FFFFFF,1778405372,0,cd88bb32,2108176077997843200,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
2996.097,1,25,#FFFFFF,1762913699,0,93d27462,1978222510097574656,不敢想 小火龙有输出位置  半血女枪直接没了,不敢想 小火龙有输出位置 半血女枪直接没了,不敢想小火龙有输出位置半血女枪直接没了,False,False,False,21,4.1,4.1
2996.121,1,25,#FFFFFF,1762860840,0,606452b6,1977779092858122240,kt野辅这出装没优势一点作用都没，炸弹人这装备打对面放不中技能也没啥伤害啊。可惜bdd了,kt野辅这出装没优势一点作用都没，炸弹人这装备打对面放不中技能也没啥伤害啊。可惜bdd了,kt野辅这出装没优势一点作用都没，炸弹人这装备打对面放不中技能也没啥伤害啊。可惜bdd了,False,False,False,44,4.35,4.35
2996.148,1,25,#FFFFFF,1762785397,0,9ed36a6f,1977146226667219968,Faker这个时候语音里还讲了句给我助攻哈哈哈哈哈哈,Faker这个时候语音里还讲了句给我助攻哈哈哈哈哈哈,faker这个时候语音里还讲了句给我助攻哈哈哈哈哈哈,False,False,False,26,4.8,4.8
2996.382,1,25,#FFFFFF,1776399041,0,3cdbb4e4,2091345756245626112,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
2996.613,5,25,#FFFF00,1763022321,0,ac201e52,1979133690898885120,给我助攻！,给我助攻！,给我助攻！,False,False,False,5,3.017,3.017
2997.071,1,25,#FFFFFF,1762810700,0,c8a9bdcf,1977358485318441728,今天双GOAT助攻都突破了，一个400  一个1000无敌！~！~,今天双GOAT助攻都突破了，一个400 一个1000无敌！~！~,今天双goat助攻都突破了，一个400一个1000无敌！~！~,False,False,False,32,4.35,4.35
2997.146,1,25,#FFFFFF,1763399584,0,74332732,1982298405112403968,guma再见,guma再见,guma再见,True,False,False,6,2.85,1.6832559110764775
2997.2,1,25,#FFFFFF,1779374174,0,2b16d65a,2116302975286274816,伤害差距太大了，没啥好说的,伤害差距太大了，没啥好说的,伤害差距太大了，没啥好说的,False,False,False,13,3.883,3.883
2997.312,1,25,#FFFFFF,1766395634,0,72eb3b12,2007431093028113152,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
2997.514,1,25,#E2027F,1763808799,0,72eb3b12,1985731145039841792,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
2997.549,1,25,#FFFFFF,1763546595,0,3dc95785,1983531621320241408,李哥还想混个助攻,李哥还想混个助攻,李哥还想混个助攻,False,False,False,8,3.017,3.017
2997.807,1,25,#FFFFFF,1780778263,0,5b84720a,2128081333040550144,合影！！,合影！！,合影！！,False,False,False,4,2.683,2.683
2998.037,1,25,#FFFFFF,1770912662,0,1eeb1005,2045322673802475776,T1！！！！！！！！！！！,T1！！！！！！！！！！！,t1！！！！！！！！！！！,False,False,False,13,3.083,3.083
2998.194,5,25,#FFFF00,1762778529,0,a1f407ce,1977088621022921472,1000助攻合影,1000助攻合影,1000助攻合影,True,False,False,8,3.267,1.5567430047183277
2998.952,1,25,#FFFFFF,1771743147,0,82a7c6b9,2052289282940645632,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
2999.009,1,25,#FFFFFF,1777829350,0,b0cc0ec7,2103344051767273984,大招都没用完呢，bdd能挡多少.....,大招都没用完呢，bdd能挡多少.....,大招都没用完呢，bdd能挡多少.....,False,False,False,20,4.017,4.017
3000.243,1,25,#E70012,1780584906,0,190f0a1c,2126459333037725696,英雄登场！,英雄登场！,英雄登场！,True,False,False,5,2.767,1.0603816196641844
3000.301,1,25,#FFFFFF,1763176540,0,d2b1930c,1980427379936047360,什么破小火龙，你对女枪的伤害一无所知,什么破小火龙，你对女枪的伤害一无所知,什么破小火龙，你对女枪的伤害一无所知,False,False,False,18,3.85,3.85
3000.43,1,25,#FFFFFF,1766395597,0,72eb3b12,2007430782490445824,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3000.742,1,25,#FFFFFF,1763276052,0,5804f9a8,1981262143488007936,飞哥6冠、3连冠、S赛1000助攻合影,飞哥6冠、3连冠、S赛1000助攻合影,飞哥6冠、3连冠、s赛1000助攻合影,False,False,False,19,3.933,3.933
3000.765,1,25,#FFFF00,1762787461,0,15f61edd,1977163544369851904,打卡总决赛一千助攻 哪个上单还有梦想？？？,打卡总决赛一千助攻 哪个上单还有梦想？？？,打卡总决赛一千助攻哪个上单还有梦想？？？,False,False,False,21,4.55,4.55
3001.02,1,25,#FFFFFF,1766948282,0,8220276e,2012067037266099200,lpl跪下！,lpl跪下！,lpl跪下！,True,False,False,6,2.85,1.3580402704154375
3001.106,1,25,#FFFFFF,1765443882,0,72eb3b12,1999447220885433856,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3001.22,1,25,#FFFFFF,1766395619,0,72eb3b12,2007430968650142208,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3001.26,1,25,#FFFFFF,1778744785,0,2189f1fc,2111023279547723520,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3001.726,1,25,#FFFFFF,1764030042,0,15fbab70,1987587068901344256,徐晓宇合影,徐晓宇合影,徐晓宇合影,False,False,False,5,2.767,2.767
3001.767,1,25,#FFFFFF,1763280580,0,1b3f09ac,1981300129445615104,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3001.928,1,25,#FFFFFF,1768677719,0,638d337a,2026574613584270080,1000助攻合影,1000助攻合影,1000助攻合影,True,False,False,8,3.017,1.4376166652082016
3002.079,5,25,#E70012,1762956002,0,f7544efc,1978577371300740096,2025年11月12日22:00 到此一游,2025年11月12日22:00 到此一游,2025年11月12日22:00到此一游,False,False,False,21,4.35,4.35
3002.602,1,25,#FFFFFF,1762791564,0,5bf81c63,1977197959498534656,全球总决赛里1000助攻。。前无古人，后面也不一定有来者了,全球总决赛里1000助攻。。前无古人，后面也不一定有来者了,全球总决赛里1000助攻。。前无古人，后面也不一定有来者了,False,False,False,29,4.35,4.35
3002.761,5,25,#FFFF00,1763385909,0,a1f407ce,1982183692701442048,合影,合影,合影,True,True,False,2,0.967,0.22321199235372485
3002.765,1,25,#FFFFFF,1766395602,0,72eb3b12,2007430825079074560,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3002.913,1,25,#019899,1763300084,0,327f2f46,1981463734807363328,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,True,True,False,14,2.717,0.8226888705346974
3003.146,1,25,#FFFFFF,1777831412,0,bc11f02e,2103361349513332480,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3003.201,1,25,#E2027F,1763808875,0,72eb3b12,1985731786868867584,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3003.446,1,25,#FFFFFF,1762780817,0,fb9da4cb,1977107814778319872,faker 微微一笑、,faker 微微一笑、,faker微微一笑、,False,False,False,11,3.717,3.717
3003.683,1,25,#FFFFFF,1763446631,0,3b98949b,1982693066888937216,姑妈再见,姑妈再见,姑妈再见,False,False,False,4,2.683,2.683
3003.762,1,25,#FFFFFF,1766371109,0,74c98d90,2007225366301375232,震古烁今 见证传奇,震古烁今 见证传奇,震古烁今见证传奇,False,False,False,9,3.1,3.1
3004.141,1,25,#FFFFFF,1763808781,0,72eb3b12,1985730999387963904,1000助攻李哥,1000助攻李哥,1000助攻李哥,False,False,False,8,3.017,3.017
3004.201,1,25,#FFFFFF,1769002083,0,f5fe9ab5,2029295570317074176,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3004.29,1,25,#FFFFFF,1767961926,0,1df768a8,2020570106924977408,合影！毋庸置疑的G.O.A.T.!,合影！毋庸置疑的G.O.A.T.!,合影！毋庸置疑的g.o.a.t.!,False,False,False,17,4.217,4.217
3004.371,1,25,#FFFFFF,1775460523,0,7d43a81f,2083472893706341888,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3004.711,1,25,#FFFFFF,1766395607,0,72eb3b12,2007430869404792320,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3005.11,1,25,#FFFFFF,1763272662,0,1d089631,1981233709395483904,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3005.252,1,25,#E70012,1763628434,0,2525e5f5,1984218139788947968,真的只有guma打团阵亡了,真的只有guma打团阵亡了,真的只有guma打团阵亡了,False,False,False,13,3.433,3.433
3005.277,1,25,#FFFFFF,1762837273,0,64a7986a,1977581394129794304,李哥：给我个助攻,李哥：给我个助攻,李哥：给我个助攻,False,False,False,8,3.017,3.017
3005.291,1,25,#FFFFFF,1765443892,0,72eb3b12,1999447301013136640,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3005.568,1,25,#FFFFFF,1763180964,0,aff39b31,1980464487714891776,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3005.694,1,25,#FFFFFF,1763718627,0,c19d6492,1984974731027781632,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3006.056,1,25,#FFFFFF,1763620020,0,f3b04d1d,1984147552832107008,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3006.514,1,25,#FFFFFF,1763383636,0,e8273f63,1982164624765753344,这两年缺谁点基地谁就离队吗,这两年缺谁点基地谁就离队吗,这两年缺谁点基地谁就离队吗,False,False,False,13,3.433,3.433
3006.543,1,25,#FFFFFF,1766501038,0,1bde20c8,2008315285295788800,巨像最轻松的一集，队友也在顶,巨像最轻松的一集，队友也在顶,巨像最轻松的一集，队友也在顶,False,False,False,14,3.517,3.517
3006.781,1,25,#FFFFFF,1775144694,0,27835996,2080823530027101184,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3007.27,1,25,#FFFFFF,1763462795,0,b920194f,1982828660902095616,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3007.56,1,25,#FFFFFF,1766395613,0,72eb3b12,2007430914770188800,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3007.583,1,25,#FFFFFF,1763869383,0,90e25cde,1986239363536770816,传奇永不灭,传奇永不灭,传奇永不灭,False,False,False,5,2.767,2.767
3007.698,1,25,#FFFFFF,1766493008,0,b1ae7947,2008247927759634944,恭喜T1～～～,恭喜T1～～～,恭喜t1～～～,False,False,False,7,2.933,2.933
3007.722,1,25,#FFFFFF,1764084552,0,73fb8464,1988044335672932864,比赛结束啦~,比赛结束啦~,比赛结束啦~,False,False,False,6,2.85,2.85
3008.361,1,25,#FFFFFF,1766209728,0,72eb3b12,2005871601660529152,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3008.872,1,25,#FFFFFF,1768715150,0,2a550770,2026888600935133952,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3008.966,1,25,#FFFFFF,1763271285,0,72b82888,1981222158315055360,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3009.237,1,25,#FFFFFF,1763027006,0,34f3b396,1979172992576058880,四保一从来不是好战术,四保一从来不是好战术,四保一从来不是好战术,False,False,False,10,3.633,3.633
3009.259,5,25,#E70012,1773916682,0,140e51b,2070522214721334272,合影,合影,合影,True,True,False,2,0.967,0.22321199235372485
3009.283,1,25,#FFFFFF,1766838511,0,300967f1,2011146215563771904,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3009.599,1,25,#FFFFFF,1770342356,0,74323f8,2040538601066655744,bdd尽力了,bdd尽力了,bdd尽力了,False,False,False,6,2.85,2.85
3010.068,1,25,#E70012,1766323723,0,d104b597,2006827857607003904,传奇还在继续！,传奇还在继续！,传奇还在继续！,False,False,False,7,2.933,2.933
3010.32,1,25,#FFFFFF,1763342176,0,edcc985e,1981816831769971456,恭喜李哥,恭喜李哥,恭喜李哥,False,False,False,4,2.683,2.683
3010.76,1,25,#FFFFFF,1768715156,0,2a550770,2026888658111633920,faker!,faker!,faker!,False,False,False,6,2.95,2.95
3010.938,1,25,#FFFFFF,1775326946,0,638d337a,2082352369865183232,1000助攻合影,1000助攻合影,1000助攻合影,True,False,False,8,3.017,1.4376166652082016
3011.033,1,25,#FFFFFF,1766289649,0,72eb3b12,2006542023506840320,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3011.301,1,25,#FFFFFF,1765116194,0,26a3ba10,1996698371377372672,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3011.692,1,25,#FFFFFF,1782005486,0,2fc4d3b,2138376025414231296,这kt bdd从头强到尾，这一届最强中单,这kt bdd从头强到尾，这一届最强中单,这ktbdd从头强到尾，这一届最强中单,False,False,False,20,4.017,4.017
3011.798,1,25,#FFFFFF,1766332907,0,14ac993f,2006904899740830464,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
3011.83,1,25,#FFFFFF,1769260746,0,fd68fe1,2031465398205031168,六冠王,六冠王,六冠王,False,False,False,3,1.6,1.6
3011.933,1,25,#FFFFFF,1762834225,0,d50973b6,1977555832363832064,飞,飞,飞,False,False,False,1,0.433,0.433
3011.997,1,25,#FFFFFF,1763382441,0,52cbb7bd,1982154602761471744,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3012.094,1,25,#FFFFFF,1763390202,0,903560e8,1982219706236706048,还真是推水晶的时候缺少guma，guma就走了,还真是推水晶的时候缺少guma，guma就走了,还真是推水晶的时候缺少guma，guma就走了,False,False,False,23,4.267,4.267
3012.124,1,25,#019899,1763300093,0,327f2f46,1981463812250994432,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,True,True,False,14,2.717,0.8226888705346974
3012.37,1,25,#FFFFFF,1763411204,0,a0fd38d0,1982395881097981952,夺冠时刻谁阵亡谁离开T1，24年宙斯，25年轮到姑妈了。,夺冠时刻谁阵亡谁离开T1，24年宙斯，25年轮到姑妈了。,夺冠时刻谁阵亡谁离开t1，24年宙斯，25年轮到姑妈了。,False,False,False,28,4.35,4.35
3014.046,1,25,#FFFFFF,1763382466,0,52cbb7bd,1982154807435556608,恭喜六冠王李相赫,恭喜六冠王李相赫,恭喜六冠王李相赫,False,False,False,8,3.017,3.017
3014.213,1,25,#FFFFFF,1766289655,0,72eb3b12,2006542074224419840,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3014.542,1,25,#FFFFFF,1763391126,0,c95518a6,1982227451782826752,去年zues阵亡 今年guma阵亡 结果都走了,去年zues阵亡 今年guma阵亡 结果都走了,去年zues阵亡今年guma阵亡结果都走了,False,False,False,23,4.267,4.267
3014.66,1,25,#FFFFFF,1769691864,0,d15c9f81,2035081875727016448,李相赫,李相赫,李相赫,False,False,False,3,1.6,1.6
3014.803,1,25,#FFFFFF,1762795268,0,ad1ba211,1977229031850053888,多兰的第一冠我没蹦住,多兰的第一冠我没蹦住,多兰的第一冠我没蹦住,False,False,False,10,3.183,3.183
3014.936,1,25,#FFFFFF,1762945689,0,f7976767,1978490860820134144,恭喜T1!!!,恭喜T1!!!,恭喜t1!!!,False,False,False,7,3.383,3.383
3015.111,1,25,#FFFFFF,1772967476,0,27ac2ac8,2062559699077060352,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
3015.117,1,25,#E70012,1763397049,0,f9ec0211,1982277141333331456,晚安，SKT gumayusi,晚安，SKT gumayusi,晚安，sktgumayusi,False,False,False,15,3.6,3.6
3015.244,1,25,#FFFFFF,1772976942,0,2579c4da,2062639105581991168,又是第五局的加里奥,又是第五局的加里奥,又是第五局的加里奥,False,False,False,9,3.1,3.1
3015.287,1,25,#FFFFFF,1766638458,0,1b0d0247,2009468048243065600,注意此时姑妈没在,注意此时姑妈没在,注意此时姑妈没在,False,False,False,8,3.017,3.017
3015.871,1,25,#FFFFFF,1772815498,0,6efdca6d,2061284817609613056,谁还有梦想,谁还有梦想,谁还有梦想,True,False,False,5,2.767,1.6342347740170573
3016.186,5,25,#E70012,1763414484,0,c5a01e38,1982423396512454400,去年拆家没宙斯，今年拆家没guma，冥冥之中啊,去年拆家没宙斯，今年拆家没guma，冥冥之中啊,去年拆家没宙斯，今年拆家没guma，冥冥之中啊,False,False,False,23,4.517,4.517
3016.292,1,25,#FFFFFF,1763522955,0,61bf801c,1983333315910235648,飞科一保四战略,飞科一保四战略,飞科一保四战略,False,False,False,7,2.933,2.933
3016.45,5,25,#FEF102,1762693417,0,40873cb3,1976374647511747328,谁还有梦想！?,谁还有梦想！?,谁还有梦想！?,False,False,False,7,3.633,3.633
3016.769,1,25,#FFFFFF,1762951295,0,adde15e6,1978537882624841216,兰子笑嘻了！,兰子笑嘻了！,兰子笑嘻了！,False,False,False,6,3.3,3.3
3016.83,1,25,#FFFFFF,1762854211,0,7ca33f6c,1977723481395384832,神王只是一个位置,神王只是一个位置,神王只是一个位置,True,False,False,8,3.017,1.7818888013044676
3016.882,1,25,#FFFFFF,1763978032,0,2edab7c6,1987150781098648320,小火龙好死,小火龙好死,小火龙好死,False,False,False,5,3.217,3.217
3017.163,5,25,#E70012,1762692059,0,92951735,1976363256058754304,看得出来兰子是真的开心哈哈哈,看得出来兰子是真的开心哈哈哈,看得出来兰子是真的开心哈哈哈,False,False,False,14,4.217,4.217
3017.37,1,25,#FFFFFF,1770912618,0,1eeb1005,2045322299309880832,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3017.686,1,25,#FFFFFF,1766679243,0,72eb3b12,2009810181076107776,1000助攻,1000助攻,1000助攻,True,True,False,6,2.05,0.5269419293513993
3018.041,1,25,#FFFFFF,1764322588,0,66b601d6,1990041120973361408,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3018.465,1,25,#FFFFFF,1774202614,0,65bcf6e5,2072920789237159936,多兰第一罐含金量,多兰第一罐含金量,多兰第一罐含金量,False,False,False,8,3.017,3.017
3018.938,1,25,#FFFFFF,1762835907,0,81045bd,1977569941238923776,多兰，哈哈哈哈哈哈哈,多兰，哈哈哈哈哈哈哈,多兰，哈哈哈哈哈哈哈,False,False,False,10,3.633,3.633
3019.19,5,25,#00A0EA,1762776345,0,ff7bb077,1977070298826182400,T1牛逼！！！DOFGK牛逼！！！,T1牛逼！！！DOFGK牛逼！！！,t1牛逼！！！dofgk牛逼！！！,False,False,False,17,4.467,4.467
3019.492,1,25,#FFFFFF,1763234543,0,61bf801c,1980913937629170176,多兰惊呆了，对方基地竟然爆炸了,多兰惊呆了，对方基地竟然爆炸了,多兰惊呆了，对方基地竟然爆炸了,False,False,False,15,3.6,3.6
3019.579,1,25,#FFFFFF,1762776242,0,f1aa513c,1977069436167493120,多兰：我是在做梦吗,多兰：我是在做梦吗,多兰：我是在做梦吗,False,False,False,9,3.1,3.1
3019.792,1,25,#FFFFFF,1763269469,0,6ff8cb2,1981206924796248320,恭喜T1,恭喜T1,恭喜t1,True,False,False,4,2.683,1.2784638756226732
3019.838,1,25,#FFFFFF,1776993085,0,20eda0df,2096328956667575808,去人声,去人声,去人声,True,True,False,3,0.8,0.1
3020.213,1,25,#FFFFFF,1775725150,0,e5bd862d,2085692745976357632,谁还有梦想 闹麻了,谁还有梦想 闹麻了,谁还有梦想闹麻了,False,False,False,9,3.1,3.1
3020.248,5,25,#FFFF00,1762970380,0,13d68831,1978697976625421056,明年T1上单位竞拍,明年T1上单位竞拍,明年t1上单位竞拍,False,False,False,9,3.35,3.35
3020.258,5,25,#FEF102,1762692631,0,69ba5a52,1976368050458567424,多兰：一整局要先手，最后拿下小火龙,多兰：一整局要先手，最后拿下小火龙,多兰：一整局要先手，最后拿下小火龙,False,False,False,17,4.017,4.017
3020.265,5,25,#FFFFFF,1763819894,0,5bcde0ec,1985824219808011520,多兰： 这样送都有冠军拿哦,多兰： 这样送都有冠军拿哦,多兰：这样送都有冠军拿哦,False,False,False,13,3.683,3.683
3020.745,1,25,#FFFFFF,1782224211,0,a51bed99,2140210818002860032,笑嘻了,笑嘻了,笑嘻了,True,False,False,3,2.05,1.2107630237567644
3021.046,1,25,#FFFFFF,1763234285,0,61bf801c,1980911777764326656,多兰不给自己一巴掌看是不是在做梦,多兰不给自己一巴掌看是不是在做梦,多兰不给自己一巴掌看是不是在做梦,False,False,False,16,3.683,3.683
3021.226,5,25,#FE0302,1762691693,0,727fb882,1976360181239408128,doran：原来躺赢是这种感觉,doran：原来躺赢是这种感觉,doran：原来躺赢是这种感觉,False,False,False,15,3.85,3.85
3021.278,5,25,#FEF102,1763478166,0,693d201a,1982957601700499200,多兰还挺萌,多兰还挺萌,多兰还挺萌,False,False,False,5,3.017,3.017
3021.449,1,25,#FFFFFF,1762697005,0,dd28d35d,1976404742364560128,多兰对自己能拿冠军感到震惊,多兰对自己能拿冠军感到震惊,多兰对自己能拿冠军感到震惊,False,False,False,13,3.433,3.433
3021.865,1,25,#FFFFFF,1762692431,0,572896ea,1976366371545693952,兰子自个都懵了，居然真的有冠军拿,兰子自个都懵了，居然真的有冠军拿,兰子自个都懵了，居然真的有冠军拿,False,False,False,16,3.683,3.683
3022.014,1,25,#FFFFFF,1763224985,0,ffabc13,1980833763290426624,牛逼,牛逼,牛逼,False,False,False,2,1.967,1.967
3022.195,1,25,#FFFFFF,1762699555,0,2aa686d2,1976426131905719552,兰子都懵了，我打成这样都能夺冠的吗,兰子都懵了，我打成这样都能夺冠的吗,兰子都懵了，我打成这样都能夺冠的吗,False,False,False,17,3.767,3.767
3022.295,1,25,#FFFFFF,1769787634,0,1df768a8,2035885253050601472,Greatest Of All Time!,Greatest Of All Time!,greatestofalltime!,False,False,False,21,4.2,4.2
3022.373,1,25,#FFFFFF,1762885058,0,941f07fe,1977982250406805760,李哥我也有梦想,李哥我也有梦想,李哥我也有梦想,False,False,False,7,2.933,2.933
3022.605,1,25,#FFFFFF,1769555261,0,4edd8ce3,2033935962714859520,兰子终于笑了 之前一直紧绷着 都说想赢的人没有表情 没事 苦尽甘来啦兰子,兰子终于笑了 之前一直紧绷着 都说想赢的人没有表情 没事 苦尽甘来啦兰子,兰子终于笑了之前一直紧绷着都说想赢的人没有表情没事苦尽甘来啦兰子,False,False,False,36,4.8,4.8
3022.825,1,25,#FFFFFF,1766409034,0,8887723,2007543502280123136,蘭：原來換個中路就能奪S冠嗎,蘭：原來換個中路就能奪S冠嗎,蘭：原來換個中路就能奪s冠嗎,False,False,False,14,3.517,3.517
3022.864,1,25,#FFFFFF,1763383167,0,37073579,1982160686608130816,恭喜T1！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,恭喜T1！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,恭喜t1！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,False,False,False,67,3.35,3.35
3022.919,1,25,#FFFFFF,1763296117,0,1032b056,1981430463675415552,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3022.957,1,25,#FFFFFF,1782223324,0,ac930a1,2140203381041066752,此刻共传奇,此刻共传奇,此刻共传奇,False,False,False,5,2.767,2.767
3023.012,1,25,#FFFFFF,1762775441,0,6ddf9d13,1977062713394237184,多兰：原来乱玩真的能夺冠啊,多兰：原来乱玩真的能夺冠啊,多兰：原来乱玩真的能夺冠啊,False,False,False,13,3.433,3.433
3023.291,1,25,#FFFFFF,1764405702,0,a46892e5,1990738336821816064,完虐 冬芽彬富  偶也。。。。。。。。。,完虐 冬芽彬富 偶也。。。。。。。。。,完虐冬芽彬富偶也。。。。。。。。。,False,False,False,19,3.933,3.933
3023.503,1,25,#FFFFFF,1763911991,0,389a523f,1986596786328461312,明年佩子一样拿冠军,明年佩子一样拿冠军,明年佩子一样拿冠军,False,False,False,9,3.1,3.1
3023.687,1,25,#019899,1763300104,0,327f2f46,1981463909080700672,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,能阻止faker的只有杨景媛,True,True,False,14,2.717,0.8226888705346974
3024.61,1,25,#FFFFFF,1763278245,0,eacdc11c,1981280540795797248,神王只是个位置,神王只是个位置,神王只是个位置,False,False,False,7,2.933,2.933
3024.9,1,25,#FFFFFF,1764679708,0,9ef774f,1993036867406835968,合影,合影,合影,True,True,False,2,0.717,0.16550465203476805
3024.942,5,25,#FE0302,1762846954,0,4dbdfe85,1977662611281994496,此时一位靓仔在对面泉水开出了金身,此时一位靓仔在对面泉水开出了金身,此时一位靓仔在对面泉水开出了金身,False,False,False,16,3.933,3.933
3025.425,5,25,#E70012,1762788375,0,1da34f48,1977171215214720512,恭喜,恭喜,恭喜,False,False,False,2,1.767,1.767
3025.627,1,25,#FFFFFF,1767276864,0,604425fc,2014823385083190016,谁还有梦想,谁还有梦想,谁还有梦想,True,False,False,5,2.767,1.6342347740170573
